Folsom Temperature Profiles (2001-2021) - All Sites,,,
JDAY,Depth,Temp,Seg
5852.5,4.58,8.3,63
5852.5,6.11,8.28,63
5852.5,7.65,8.27,63
5852.5,9.15,8.26,63
5852.5,10.7,8.24,63
5852.5,12.2,8.18,63
5852.5,13.79,7.87,63
5852.5,15.26,7.76,63
5852.5,16.8,7.62,63
5852.5,18.3,7.36,63
5852.5,19.87,7.31,63
5852.5,21.37,7.09,63
5852.51,23,7.05,63
5852.51,24.41,7.04,63
5876.5,0.17,8.74,63
5876.5,0.32,8.73,63
5876.5,1.55,8.67,63
5876.5,3.06,8.62,63
5876.5,4.64,8.58,63
5876.5,6.15,8.51,63
5876.5,7.66,8.36,63
5876.5,9.16,8.19,63
5876.5,10.73,8.1,63
5876.5,12.2,8.05,63
5876.5,13.78,8,63
5876.5,15.3,7.99,63
5876.5,16.79,7.98,63
5876.5,18.3,7.97,63
5876.5,19.87,7.97,63
5876.51,21.38,7.84,63
5876.51,22.92,7.84,63
5876.51,24.44,7.82,63
5876.51,25.95,7.81,63
5876.51,27.49,7.81,63
5876.51,29,7.79,63
5876.51,30.5,7.78,63
5876.51,32.05,7.77,63
5876.51,33.57,7.77,63
5876.51,35.1,7.76,63
5876.51,36.62,7.77,63
5876.51,36.91,7.78,63
5912.5,0.33,12.39,63
5912.5,1.53,12.39,63
5912.5,3.11,12.2,63
5912.5,4.59,11.63,63
5912.5,6.11,11.38,63
5912.5,7.67,10.63,63
5912.5,9.2,10.26,63
5912.5,10.69,10.1,63
5912.5,12.22,9.91,63
5912.5,13.73,9.79,63
5912.5,15.35,9.7,63
5912.5,16.84,9.68,63
5912.5,18.33,9.65,63
5912.5,19.88,9.62,63
5912.5,21.35,9.27,63
5912.51,22.9,9.22,63
5912.51,24.39,9.21,63
5912.51,25.94,9.13,63
5912.51,27.44,9.16,63
5912.51,29,9.12,63
5912.51,30.5,9,63
5912.51,32.04,8.98,63
5912.51,33.55,8.92,63
5912.51,35.07,8.93,63
5912.51,36.68,8.81,63
5912.51,38.1,8.71,63
5912.51,39.67,8.5,63
5912.51,41.21,8.36,63
5912.51,42.74,8.35,63
5942.5,0.16,16.51,63
5942.5,0.32,16.5,63
5942.5,1.56,16.12,63
5942.5,3.18,15.25,63
5942.5,4.61,14.77,63
5942.5,6.23,12.85,63
5942.5,7.84,12.24,63
5942.5,9.27,12.01,63
5942.5,10.73,11.29,63
5942.5,12.23,10.69,63
5942.5,14,10.46,63
5942.5,15.29,10.36,63
5942.5,16.9,10.17,63
5942.5,18.33,10.01,63
5942.5,20.04,9.87,63
5942.51,21.37,9.84,63
5942.51,22.91,9.77,63
5942.51,24.41,9.68,63
5942.51,26.13,9.63,63
5942.51,27.58,9.6,63
5942.51,29.04,9.54,63
5942.51,30.51,9.51,63
5942.51,32.06,9.47,63
5942.51,33.61,9.43,63
5942.51,35.16,9.34,63
5942.51,36.64,9.32,63
5942.51,38.22,9.24,63
5942.51,39.73,9.17,63
5942.51,41.3,9.12,63
5942.51,43.04,9.08,63
5954.5,0.32,18.06,63
5954.5,1.61,16.19,63
5954.5,3.05,15.85,63
5954.5,4.58,15.57,63
5954.5,6.16,15.06,63
5954.5,7.64,14.61,63
5954.5,9.15,13.78,63
5954.5,10.68,12.6,63
5954.5,12.24,11.99,63
5954.5,13.77,11.56,63
5954.5,15.3,10.86,63
5954.5,16.89,10.48,63
5954.5,18.4,10.38,63
5954.5,19.93,10.27,63
5954.5,21.43,10.21,63
5954.51,22.89,10.13,63
5954.51,24.42,9.98,63
5954.51,25.92,9.93,63
5954.51,27.49,9.87,63
5954.51,29.05,9.83,63
5954.51,30.49,9.78,63
5954.51,32.02,9.77,63
5954.51,33.62,9.73,63
5954.51,35.08,9.67,63
5954.51,36.62,9.62,63
5954.51,38.13,9.52,63
5954.51,39.63,9.48,63
5954.51,41.17,9.43,63
5954.51,42.77,9.37,63
5954.51,44.26,9.31,63
5954.51,45.75,9.23,63
5971.5,0.17,18.4,63
5971.5,0.33,18.4,63
5971.5,1.58,18.31,63
5971.5,3.08,18.24,63
5971.5,4.6,18.13,63
5971.5,6.12,17.27,63
5971.5,7.7,14.78,63
5971.5,9.16,14.23,63
5971.5,10.69,13.05,63
5971.5,12.21,12.26,63
5971.5,13.74,11.73,63
5971.5,15.32,11.44,63
5971.5,16.83,11.01,63
5971.5,18.31,10.92,63
5971.5,19.85,10.78,63
5971.51,21.38,10.61,63
5971.51,22.9,10.46,63
5971.51,24.4,10.38,63
5971.51,26,10.31,63
5971.51,27.5,10.27,63
5971.51,29,10.22,63
5971.51,30.55,10.19,63
5971.51,32.05,10.1,63
5971.51,33.59,10.01,63
5971.51,35.1,9.96,63
5971.51,36.61,9.91,63
5971.51,38.14,9.84,63
5971.51,39.69,9.77,63
5971.51,41.23,9.69,63
5971.51,42.74,9.66,63
5971.51,44.22,9.64,63
5971.51,45.82,9.61,63
5971.51,47.1,9.58,63
5982.5,0.17,22.84,63
5982.5,0.32,22.77,63
5982.5,1.57,20.01,63
5982.5,3.05,18.44,63
5982.5,4.72,17.68,63
5982.5,6.12,17.01,63
5982.5,7.68,15.72,63
5982.5,9.42,14.85,63
5982.5,10.76,14.62,63
5982.5,12.25,13.95,63
5982.5,13.81,13.36,63
5982.5,15.48,12.83,63
5982.5,16.95,12.56,63
5982.5,18.26,12.25,63
5982.5,20,11.77,63
5982.51,21.34,11.56,63
5982.51,22.97,11.34,63
5982.51,24.62,11.01,63
5982.51,26.04,10.76,63
5982.51,27.35,10.61,63
5982.51,29.02,10.51,63
5982.51,31.05,10.39,63
5982.51,32.03,10.29,63
5982.51,33.61,10.28,63
5982.51,35.24,10.22,63
5982.51,36.64,10.13,63
5982.51,38.17,10.08,63
5982.51,40.05,9.99,63
5982.51,41.19,9.91,63
5982.51,42.74,9.87,63
5982.51,44.29,9.7,63
5982.51,45.8,9.67,63
5982.51,46.53,9.67,63
5998.5,0.16,25.03,63
5998.5,0.32,24.98,63
5998.5,1.59,24.59,63
5998.5,3.07,23.49,63
5998.5,4.61,21.57,63
5998.5,6.14,19.89,63
5998.5,7.69,18.62,63
5998.5,9.24,16.45,63
5998.5,10.71,15.8,63
5998.5,12.22,14.87,63
5998.5,13.81,14.02,63
5998.5,15.31,13.41,63
5998.5,16.77,12.91,63
5998.5,18.32,12.41,63
5998.5,20,12.16,63
5998.51,21.62,11.81,63
5998.51,23.15,11.6,63
5998.51,24.45,11.47,63
5998.51,27.51,11.05,63
5998.51,29.23,10.9,63
5998.51,30.54,10.78,63
5998.51,32.14,10.64,63
5998.51,33.56,10.59,63
5998.51,35.08,10.49,63
5998.51,36.64,10.42,63
5998.51,38.22,10.39,63
5998.51,39.62,10.32,63
5998.51,41.42,10.19,63
5998.51,42.77,10.12,63
5998.51,44.31,10.04,63
5998.51,45.96,10.02,63
5998.51,46.72,9.99,63
5998.51,46.73,10.02,63
6009.5,1.53,23.96,63
6009.5,3.15,23.94,63
6009.5,4.6,23.93,63
6009.5,6.15,23.87,63
6009.5,7.65,23.78,63
6009.5,9.2,21.59,63
6009.5,10.75,18.33,63
6009.5,12.32,16.29,63
6009.5,13.75,15.39,63
6009.5,15.57,14.17,63
6009.5,17.37,13.08,63
6009.5,19.43,12.43,63
6009.5,21.07,12.31,63
6009.5,23.08,11.86,63
6009.5,24.85,11.62,63
6009.51,26.63,11.42,63
6009.51,28.46,11.19,63
6009.51,30.22,11.05,63
6009.51,31.89,10.99,63
6009.51,33.54,10.87,63
6009.51,35.28,10.86,63
6009.51,36.7,10.78,63
6009.51,36.97,10.75,63
6009.51,38.7,10.61,63
6009.51,40.21,10.43,63
6009.51,41.17,10.36,63
6009.51,42.75,10.28,63
6009.51,44.39,10.16,63
6009.51,45.83,10.07,63
6009.51,46.1,10.07,63
6034.5,0.17,25.86,63
6034.5,0.54,25.85,63
6034.5,1.61,25.84,63
6034.5,3.07,25.82,63
6034.5,4.52,25.74,63
6034.5,6.35,25.64,63
6034.5,7.69,25.41,63
6034.5,9.07,20.46,63
6034.5,10.76,19.06,63
6034.5,12.25,17.74,63
6034.5,13.9,15.83,63
6034.5,15.33,14.92,63
6034.5,16.8,14.04,63
6034.5,18.36,13.45,63
6034.5,20.08,12.83,63
6034.51,21.36,12.6,63
6034.51,23.07,12.37,63
6034.51,24.47,12.15,63
6034.51,26.01,11.92,63
6034.51,27.36,11.73,63
6034.51,29.09,11.59,63
6034.51,30.49,11.47,63
6034.51,32.08,11.34,63
6034.51,33.78,11.21,63
6034.51,35.12,11.17,63
6034.51,36.53,11.06,63
6034.51,38.19,10.98,63
6034.51,39.68,10.81,63
6034.51,41.24,10.58,63
6034.51,41.72,10.56,63
6044.5,0.27,25.42,63
6044.5,1.6,25.43,63
6044.5,3.14,25.43,63
6044.5,4.63,25.42,63
6044.5,6.11,25.41,63
6044.5,7.64,25.28,63
6044.5,9.15,25.04,63
6044.5,10.99,21.26,63
6044.5,12.3,18.74,63
6044.5,13.85,17.27,63
6044.5,15.24,16.12,63
6044.5,16.8,14.87,63
6044.5,18.43,14.16,63
6044.5,19.97,13.53,63
6044.5,21.46,13.16,63
6044.51,23.02,12.77,63
6044.51,24.42,12.45,63
6044.51,27.55,11.92,63
6044.51,28.85,11.72,63
6044.51,30.54,11.63,63
6044.51,32.21,11.58,63
6044.51,33.68,11.45,63
6044.51,35.1,11.37,63
6044.51,36.85,11.13,63
6044.51,38.13,11.08,63
6044.51,39.28,10.91,63
6059.5,0.4,27.24,63
6059.5,1.57,27.25,63
6059.5,3.14,27.19,63
6059.5,4.66,27.15,63
6059.5,6.16,27.11,63
6059.5,7.74,23.99,63
6059.5,9.24,23.01,63
6059.5,10.72,21.16,63
6059.5,12.33,20.21,63
6059.5,13.79,19.24,63
6059.5,15.28,18.48,63
6059.5,16.77,16.55,63
6059.5,18.36,15.41,63
6059.5,19.92,14.24,63
6059.5,21.4,13.5,63
6059.51,22.93,13.15,63
6059.51,24.49,12.74,63
6059.51,25.97,12.54,63
6059.51,27.51,12.31,63
6059.51,29.03,12.03,63
6059.51,30.53,11.8,63
6059.51,32.05,11.63,63
6059.51,33.56,11.41,63
6059.51,35.06,11.14,63
6072.5,0.33,27.08,63
6072.5,1.56,27.08,63
6072.5,3.08,27.06,63
6072.5,4.64,25.27,63
6072.5,6.11,24.7,63
6072.5,7.66,23.82,63
6072.5,9.19,22.61,63
6072.5,10.71,21.13,63
6072.5,12.2,20.39,63
6072.5,13.73,19.73,63
6072.5,15.29,19.56,63
6072.5,16.83,18.95,63
6072.5,18.3,18.06,63
6072.5,19.88,15.98,63
6072.5,21.36,14.97,63
6072.51,22.92,13.98,63
6072.51,24.39,13.35,63
6072.51,25.95,12.88,63
6072.51,27.49,12.47,63
6072.51,28.99,12.24,63
6072.51,30.52,11.78,63
6072.51,31.53,11.72,63
6089.5,0.33,24.74,63
6089.5,1.53,24.71,63
6089.5,3.07,24.62,63
6089.5,4.58,24.57,63
6089.5,6.13,24.54,63
6089.5,7.67,23.38,63
6089.5,9.22,21.63,63
6089.5,10.74,20.7,63
6089.5,12.22,20.38,63
6089.5,13.69,20.21,63
6089.5,15.3,19.89,63
6089.5,16.84,19.55,63
6089.5,18.35,19.32,63
6089.5,19.83,18.8,63
6089.5,21.36,18.07,63
6089.51,22.9,16.47,63
6089.51,24.4,15.09,63
6089.51,25.96,14.29,63
6089.51,27.32,13.45,63
6101.5,0.18,23.21,63
6101.5,0.35,23.32,63
6101.5,1.55,23.32,63
6101.5,3.07,23.3,63
6101.5,4.75,23.27,63
6101.5,6.11,23.21,63
6101.5,7.68,23.09,63
6101.5,9.17,21.99,63
6101.5,10.69,20.62,63
6101.5,12.22,19.85,63
6101.5,13.74,19.63,63
6101.5,15.39,19.4,63
6101.5,16.68,19.27,63
6101.5,18.3,19.07,63
6101.5,19.83,18.58,63
6101.51,21.38,18.36,63
6101.51,23.01,18.1,63
6101.51,24.51,17.34,63
6101.51,26.08,16.11,63
6101.51,27.51,14.62,63
6101.51,28.9,13.38,63
6101.51,28.93,13.42,63
6125.5,0.32,19.21,63
6125.5,1.68,19.19,63
6125.5,3.06,19.19,63
6125.5,4.58,19.19,63
6125.5,6.12,19.19,63
6125.5,7.72,19.15,63
6125.5,9.22,19.11,63
6125.5,10.72,19.02,63
6125.5,12.2,18.9,63
6125.5,13.74,18.77,63
6125.5,15.32,18.61,63
6125.5,16.83,18.49,63
6125.5,18.34,18.21,63
6125.5,19.85,18.11,63
6125.5,21.35,18.03,63
6125.51,22.89,17.85,63
6125.51,24.4,17.68,63
6125.51,25.98,17.57,63
6125.51,26.99,17.46,63
6135.5,0.33,18.68,63
6135.5,1.6,18.64,63
6135.5,3.07,18.63,63
6135.5,4.6,18.62,63
6135.5,6.1,18.57,63
6135.5,7.64,18.52,63
6135.5,9.24,18.5,63
6135.5,10.71,18.5,63
6135.5,12.28,18.49,63
6135.5,13.76,18.46,63
6135.5,15.26,18.29,63
6135.5,16.79,18.17,63
6135.5,18.3,18.1,63
6135.5,19.84,18.04,63
6135.5,21.42,17.82,63
6135.51,22.89,17.61,63
6135.51,24.41,17.43,63
6135.51,25.92,17.32,63
6135.51,27.24,17.25,63
6163.5,0.49,16.56,63
6163.5,1.61,16.55,63
6163.5,3.11,16.55,63
6163.5,4.65,16.54,63
6163.5,6.21,16.54,63
6163.5,7.77,16.5,63
6163.5,9.15,15.96,63
6163.5,10.78,15.69,63
6163.5,12.23,15.38,63
6163.5,13.8,15.09,63
6163.5,15.31,14.92,63
6163.5,16.97,14.69,63
6163.5,18.34,14.49,63
6163.5,19.92,14.29,63
6163.5,21.41,14.23,63
6163.51,22.93,14.08,63
6163.51,24.48,14.03,63
6163.51,25.94,13.94,63
6163.51,27.51,13.79,63
6163.51,28.99,13.64,63
6163.51,30.62,13.56,63
6163.51,31.46,13.56,63
6191.5,0.32,12.18,63
6191.5,1.64,12.18,63
6191.5,3.13,12.18,63
6191.5,4.65,12.18,63
6191.5,6.12,12.18,63
6191.5,7.85,12.16,63
6191.5,9.32,12.16,63
6191.5,10.84,12.14,63
6191.5,12.31,12.05,63
6191.5,13.84,11.83,63
6191.5,15.3,11.64,63
6191.5,16.87,11.46,63
6191.5,18.38,11.27,63
6191.5,19.9,11.13,63
6191.5,21.44,10.81,63
6191.51,22.95,10.74,63
6191.51,24.38,10.47,63
6191.51,25.95,10.24,63
6191.51,27.48,10.2,63
6191.51,29.04,10.2,63
6191.51,30.57,10.21,63
6191.51,32.12,10.22,63
6191.51,33.61,10.23,63
6191.51,35.16,10.21,63
6191.51,36.66,10.19,63
6191.51,38.12,10.18,63
6191.51,39.69,10.18,63
6191.51,41.21,10.18,63
6191.51,42.78,10.16,63
6191.51,44.27,10.13,63
6191.51,45.83,10.13,63
6191.51,47.33,10.13,63
6191.51,48.8,10.13,63
6191.51,50.39,10.12,63
6191.51,51.85,10.12,63
6191.51,53.38,10.11,63
6191.51,55.04,10.08,63
6191.51,56.58,10.06,63
6191.51,58.05,10.03,63
6191.51,59.46,9.98,63
6191.51,61.02,9.89,63
6191.51,62.54,9.71,63
6191.51,64.12,9.7,63
6191.51,65.61,9.72,63
6234.5,0.39,8.07,63
6234.5,1.56,7.95,63
6234.5,3.11,7.9,63
6234.5,4.69,7.88,63
6234.5,6.12,7.86,63
6234.5,7.73,7.86,63
6234.5,9.19,7.86,63
6234.5,10.74,7.86,63
6234.5,12.25,7.86,63
6234.5,13.77,7.86,63
6234.5,13.84,7.86,63
6234.5,15.28,7.85,63
6234.5,16.81,7.85,63
6234.5,18.32,7.85,63
6234.5,19.89,7.85,63
6234.51,21.39,7.84,63
6234.51,22.89,7.85,63
6234.51,24.43,7.85,63
6234.51,25.94,7.84,63
6234.51,27.5,7.84,63
6234.51,29.03,7.84,63
6234.51,30.52,7.84,63
6234.51,31.59,7.85,63
6255.5,0.34,8.6,63
6255.5,1.56,8.55,63
6255.5,3.07,8.46,63
6255.5,4.59,8.52,63
6255.5,6.12,8.47,63
6255.5,7.68,8.47,63
6255.5,9.29,8.47,63
6255.5,10.72,8.48,63
6255.5,12.24,8.41,63
6255.5,13.77,8.39,63
6255.5,15.32,8.39,63
6255.5,16.79,8.39,63
6255.5,18.32,8.39,63
6255.5,19.91,8.39,63
6255.5,21.4,8.39,63
6255.51,22.96,8.39,63
6255.51,24.46,8.39,63
6255.51,26.05,8.4,63
6255.51,27.46,8.41,63
6255.51,29.04,8.41,63
6255.51,30.54,8.41,63
6255.51,32.07,8.41,63
6255.51,33.57,8.41,63
6255.51,35.14,8.42,63
6255.51,36.8,8.42,63
6255.51,38.13,8.43,63
6255.51,39.18,8.43,63
6283.5,0.15,11.59,63
6283.5,0.32,11.21,63
6283.5,1.51,10.22,63
6283.5,3.07,10.12,63
6283.5,4.59,9.89,63
6283.5,6.12,9.63,63
6283.5,7.64,9.53,63
6283.5,9.17,9.33,63
6283.5,10.72,9.28,63
6283.5,12.27,9.28,63
6283.5,13.78,9.24,63
6283.5,15.29,8.84,63
6283.5,16.79,8.54,63
6283.5,18.32,8.3,63
6283.5,19.8,8.12,63
6283.51,21.36,8.03,63
6283.51,22.9,7.94,63
6283.51,24.39,7.83,63
6283.51,25.93,7.79,63
6283.51,27.46,7.65,63
6283.51,28.97,7.68,63
6283.51,30.47,7.69,63
6283.51,32.01,7.71,63
6304.5,0.37,12.23,63
6304.5,1.6,11.78,63
6304.5,3.14,11.59,63
6304.5,4.64,11.46,63
6304.5,6.13,11.37,63
6304.5,7.69,11.08,63
6304.5,9.18,10.93,63
6304.5,10.7,10.88,63
6304.5,12.31,10.76,63
6304.5,13.8,10.52,63
6304.5,15.3,10.11,63
6304.5,16.87,10.02,63
6304.5,18.32,10.01,63
6304.5,19.92,9.95,63
6304.5,21.36,9.8,63
6304.51,22.88,9.74,63
6304.51,24.44,9.63,63
6304.51,25.95,9.59,63
6304.51,27.47,9.46,63
6304.51,29.02,9.24,63
6304.51,30.55,9.04,63
6304.51,32.05,8.92,63
6304.51,33.54,8.87,63
6304.51,35.11,8.79,63
6304.51,36.64,8.79,63
6304.51,38.19,8.73,63
6304.51,39.28,8.73,63
6317.5,0.35,13.84,63
6317.5,1.58,13.72,63
6317.5,3.07,13.67,63
6317.5,4.62,13.51,63
6317.5,6.15,13.23,63
6317.5,7.65,12.79,63
6317.5,9.17,12.08,63
6317.5,10.73,11.85,63
6317.5,12.26,11.66,63
6317.5,13.76,10.91,63
6317.5,15.3,10.48,63
6317.5,16.8,9.84,63
6317.5,18.36,9.74,63
6317.5,19.85,9.72,63
6317.5,21.37,9.69,63
6317.51,22.89,9.68,63
6317.51,24.41,9.71,63
6317.51,25.99,9.64,63
6317.51,27.54,9.58,63
6317.51,28.99,9.53,63
6317.51,30.54,9.51,63
6317.51,32.03,9.5,63
6317.51,33.58,9.5,63
6317.51,35.09,9.49,63
6317.51,36.66,9.46,63
6317.51,38.13,9.45,63
6317.51,39.65,9.43,63
6317.51,41.23,9.42,63
6317.51,42.72,9.41,63
6317.51,43.33,9.41,63
6334.5,0.42,16.82,63
6334.5,1.53,16.08,63
6334.5,3.09,15.11,63
6334.5,4.6,13.97,63
6334.5,6.13,13.21,63
6334.5,7.65,12.89,63
6334.5,7.72,12.96,63
6334.5,9.2,12.31,63
6334.5,10.68,12.19,63
6334.5,12.27,12.01,63
6334.5,15.29,11.19,63
6334.5,17,11.1,63
6334.5,18.4,10.82,63
6334.5,19.85,10.75,63
6334.5,21.4,10.69,63
6334.51,22.94,10.53,63
6334.51,24.44,10.4,63
6334.51,25.94,10.31,63
6334.51,27.51,10.09,63
6334.51,29.02,9.97,63
6334.51,30.59,9.87,63
6334.51,32.02,9.76,63
6334.51,33.56,9.71,63
6334.51,35.09,9.67,63
6334.51,36.61,9.64,63
6334.51,38.13,9.62,63
6334.51,39.64,9.58,63
6334.51,41.16,9.57,63
6334.51,42.69,9.58,63
6334.51,43.09,9.57,63
6345.5,0.34,18.88,63
6345.5,1.55,18.73,63
6345.5,3.06,17.87,63
6345.5,4.61,14.89,63
6345.5,6.17,13.32,63
6345.5,7.77,12.84,63
6345.5,9.18,12.42,63
6345.5,10.69,12.22,63
6345.5,12.21,11.97,63
6345.5,13.8,11.78,63
6345.5,15.28,11.67,63
6345.5,16.84,11.57,63
6345.5,18.34,11.51,63
6345.5,19.88,11.46,63
6345.5,21.45,11.38,63
6345.51,22.94,11.25,63
6345.51,24.49,11.18,63
6345.51,26.03,11.02,63
6345.51,27.49,10.93,63
6345.51,28.99,10.87,63
6345.51,30.48,10.7,63
6345.51,32.12,10.61,63
6345.51,33.59,10.51,63
6345.51,35.14,10.31,63
6345.51,36.58,10.27,63
6345.51,38.14,10.21,63
6345.51,39.71,10.08,63
6345.51,41.18,10.01,63
6345.51,42.71,9.91,63
6345.51,44.3,9.82,63
6345.51,45.46,9.81,63
6368.5,0.17,23.34,63
6368.5,1.55,23.34,63
6368.5,3.1,23.33,63
6368.5,4.66,23.32,63
6368.5,6.19,19.12,63
6368.5,7.68,15.51,63
6368.5,9.29,15.13,63
6368.5,10.72,14.37,63
6368.5,12.22,14.28,63
6368.5,13.74,14.09,63
6368.5,15.27,13.39,63
6368.5,16.8,13.2,63
6368.5,18.29,13.02,63
6368.5,19.92,12.79,63
6368.5,21.38,12.67,63
6368.51,22.87,12.48,63
6368.51,24.43,12.15,63
6368.51,25.95,11.76,63
6368.51,27.46,11.57,63
6368.51,29.04,11.48,63
6368.51,30.56,11.41,63
6368.51,32.01,11.37,63
6368.51,33.6,11.24,63
6368.51,35.08,11.15,63
6368.51,36.6,11.1,63
6368.51,38.19,11.04,63
6368.51,39.67,10.97,63
6368.51,41.16,10.92,63
6368.51,42.7,10.88,63
6368.51,44.23,10.72,63
6368.51,45.74,10.55,63
6368.51,47.29,10.32,63
6368.51,48.82,10.26,63
6368.51,49.76,10.23,63
6381.5,0.18,27.93,63
6381.5,0.33,27.45,63
6381.5,1.61,27.12,63
6381.5,3.17,24.65,63
6381.5,4.73,21.38,63
6381.5,6.28,18.18,63
6381.5,7.63,17.11,63
6381.5,9.17,15.83,63
6381.5,10.76,14.94,63
6381.5,12.25,14.47,63
6381.5,13.74,14.12,63
6381.5,15.27,13.86,63
6381.5,16.79,13.5,63
6381.5,18.31,13.35,63
6381.5,19.91,13.12,63
6381.51,21.37,12.96,63
6381.51,23.01,12.8,63
6381.51,24.44,12.67,63
6381.51,25.95,12.42,63
6381.51,27.52,12.14,63
6381.51,28.98,11.97,63
6381.51,30.53,11.84,63
6381.51,32.03,11.74,63
6381.51,33.59,11.55,63
6381.51,35.15,11.51,63
6381.51,36.63,11.47,63
6381.51,38.13,11.39,63
6381.51,39.68,11.26,63
6381.51,41.17,11.11,63
6381.51,42.69,11.04,63
6381.51,44.27,10.94,63
6381.51,45.84,10.76,63
6381.51,47.27,10.62,63
6397.5,0.42,27.01,63
6397.5,1.58,26.89,63
6397.5,3.08,26.81,63
6397.5,4.76,24.17,63
6397.5,6.17,21.34,63
6397.5,7.64,19.41,63
6397.5,9.19,18.48,63
6397.5,10.73,17.58,63
6397.5,12.24,16.8,63
6397.5,13.76,16.34,63
6397.5,15.32,15.65,63
6397.5,16.8,15.17,63
6397.5,18.33,14.67,63
6397.5,19.86,14.06,63
6397.5,21.39,13.76,63
6397.51,22.88,13.48,63
6397.51,24.59,13.14,63
6397.51,25.96,12.91,63
6397.51,27.47,12.67,63
6397.51,29,12.46,63
6397.51,30.49,12.34,63
6397.51,32.03,12.21,63
6397.51,33.57,12.1,63
6397.51,35.14,11.96,63
6397.51,36.61,11.88,63
6397.51,38.24,11.77,63
6397.51,38.3,11.76,63
6397.51,39.7,11.66,63
6397.51,41.22,11.57,63
6397.51,42.74,11.52,63
6397.51,44.32,11.42,63
6397.51,45.75,11.32,63
6397.51,47.28,11.25,63
6397.51,48.8,11.13,63
6397.51,50.34,11.01,63
6408.5,0.17,28.67,63
6408.5,0.33,28.81,63
6408.5,1.55,28.26,63
6408.5,3.31,26.56,63
6408.5,4.65,25.57,63
6408.5,6.05,24.27,63
6408.5,7.64,20.18,63
6408.5,9.28,18.47,63
6408.5,10.78,18.06,63
6408.5,12.37,17.72,63
6408.5,13.98,16.94,63
6408.5,15.41,16.13,63
6408.5,16.84,15.58,63
6408.5,18.31,15.19,63
6408.5,19.92,14.63,63
6408.51,21.48,14.21,63
6408.51,23,13.73,63
6408.51,24.44,13.37,63
6408.51,25.96,13.04,63
6408.51,27.7,12.87,63
6408.51,29.13,12.67,63
6408.51,30.57,12.52,63
6408.51,32.04,12.39,63
6408.51,33.76,12.23,63
6408.51,35.18,12.1,63
6408.51,36.71,11.98,63
6408.51,38.17,11.87,63
6408.51,39.65,11.79,63
6408.51,41.15,11.64,63
6408.51,42.75,11.57,63
6408.51,44.23,11.47,63
6408.51,45.81,11.33,63
6408.51,47.3,11.29,63
6408.51,49.14,11.22,63
6423.5,0.42,28.31,63
6423.5,1.7,28.29,63
6423.5,3.1,28.25,63
6423.5,4.57,27.88,63
6423.5,6.14,23.46,63
6423.5,7.63,20.85,63
6423.5,9.23,19.82,63
6423.5,10.71,19.09,63
6423.5,12.24,18.53,63
6423.5,13.78,18.07,63
6423.5,15.37,17.17,63
6423.5,16.88,16.44,63
6423.5,18.33,16.06,63
6423.5,19.83,15.47,63
6423.5,21.43,14.7,63
6423.51,22.91,14.21,63
6423.51,24.47,13.76,63
6423.51,25.97,13.52,63
6423.51,27.45,13.27,63
6423.51,29.04,12.93,63
6423.51,30.49,12.75,63
6423.51,32.08,12.58,63
6423.51,33.67,12.44,63
6423.51,35.16,12.33,63
6423.51,36.65,12.18,63
6423.51,38.21,12.07,63
6423.51,39.61,11.94,63
6423.51,41.21,11.91,63
6423.51,42.74,11.79,63
6423.51,44.22,11.73,63
6423.51,45.95,11.61,63
6423.51,47.38,11.46,63
6423.51,48.21,11.42,63
6436.5,0.34,26.64,63
6436.5,1.65,26.64,63
6436.5,3.06,26.64,63
6436.5,4.59,26.64,63
6436.5,6.1,26.63,63
6436.5,7.68,26.21,63
6436.5,9.17,21.74,63
6436.5,10.76,20.26,63
6436.5,12.22,19.34,63
6436.5,13.81,18.68,63
6436.5,15.31,18.04,63
6436.5,16.89,17.1,63
6436.5,18.36,16.62,63
6436.5,19.95,15.88,63
6436.5,21.46,15.3,63
6436.51,22.95,14.72,63
6436.51,24.52,14.36,63
6436.51,25.95,13.91,63
6436.51,27.49,13.7,63
6436.51,29.02,13.44,63
6436.51,30.58,13.27,63
6436.51,32.03,13.09,63
6436.51,33.56,12.93,63
6436.51,35.15,12.78,63
6436.51,36.67,12.63,63
6436.51,38.17,12.52,63
6436.51,39.67,12.32,63
6436.51,41.16,12.27,63
6436.51,42.74,12.1,63
6436.51,44.28,11.98,63
6436.51,45.77,11.9,63
6436.51,47.09,11.77,63
6460.5,0.46,26.39,63
6460.5,0.48,26.38,63
6460.5,1.67,26.38,63
6460.5,3.14,26.37,63
6460.5,4.64,26.33,63
6460.5,6.19,26.22,63
6460.5,7.66,25.81,63
6460.5,9.16,23.29,63
6460.5,10.69,20.59,63
6460.5,12.23,19.89,63
6460.5,13.77,19.44,63
6460.5,15.3,19.08,63
6460.5,16.78,18.73,63
6460.5,18.34,18.51,63
6460.5,19.86,18.12,63
6460.51,21.43,17.41,63
6460.51,22.88,16.59,63
6460.51,24.43,15.83,63
6460.51,25.97,15.07,63
6460.51,27.49,14.84,63
6460.51,29.08,14.34,63
6460.51,30.51,13.77,63
6460.51,32.04,13.52,63
6460.51,33.54,13.42,63
6460.51,35.11,13.17,63
6460.51,36.59,13,63
6460.51,38.11,12.79,63
6460.51,39.67,12.66,63
6460.51,41.2,12.25,63
6460.51,42.7,12.04,63
6460.51,44.32,11.84,63
6460.51,45.84,11.62,63
6460.51,47.34,11.42,63
